,count,tract,date
868,119,48201232500,2021-01-17
869,139,48201232600,2021-01-17
870,296,48201232701,2021-01-17
871,168,48201232702,2021-01-17
872,265,48201232800,2021-01-17
873,372,48201232900,2021-01-17
874,191,48201233001,2021-01-17
875,160,48201233002,2021-01-17
876,145,48201233003,2021-01-17
877,396,48201233101,2021-01-17
878,320,48201233102,2021-01-17
879,175,48201233103,2021-01-17
880,300,48201233200,2021-01-17
881,170,48201233300,2021-01-17
882,77,48201233400,2021-01-17
883,331,48201233500,2021-01-17
884,100,48201233600,2021-01-17
885,232,48201233701,2021-01-17
886,144,48201233702,2021-01-17
887,114,48201233703,2021-01-17
888,172,48201240100,2021-01-17
889,333,48201240400,2021-01-17
890,178,48201240501,2021-01-17
891,212,48201240502,2021-01-17
892,87,48201240600,2021-01-17
893,988,48201240701,2021-01-17
894,813,48201240702,2021-01-17
895,188,48201240801,2021-01-17
896,299,48201240802,2021-01-17
897,564,48201240901,2021-01-17
898,643,48201240902,2021-01-17
899,464,48201241000,2021-01-17
900,361,48201241101,2021-01-17
901,911,48201241102,2021-01-17
902,191,48201241103,2021-01-17
903,428,48201241200,2021-01-17
904,438,48201241300,2021-01-17
905,444,48201241400,2021-01-17
906,441,48201241500,2021-01-17
907,530,48201250100,2021-01-17
908,459,48201250200,2021-01-17
909,614,48201250301,2021-01-17
910,726,48201250302,2021-01-17
911,1000,48201250401,2021-01-17
912,2052,48201250402,2021-01-17
913,300,48201250500,2021-01-17
914,308,48201250600,2021-01-17
915,488,48201250701,2021-01-17
916,416,48201250702,2021-01-17
917,565,48201250800,2021-01-17
918,693,48201250900,2021-01-17
919,209,48201251000,2021-01-17
920,476,48201251100,2021-01-17
921,325,48201251200,2021-01-17
922,472,48201251300,2021-01-17
923,176,48201251401,2021-01-17
924,368,48201251402,2021-01-17
925,451,48201251501,2021-01-17
926,670,48201251502,2021-01-17
927,133,48201251503,2021-01-17
928,633,48201251600,2021-01-17
929,733,48201251700,2021-01-17
930,376,48201251800,2021-01-17
931,979,48201251901,2021-01-17
932,588,48201251902,2021-01-17
933,1302,48201252000,2021-01-17
934,189,48201252100,2021-01-17
935,635,48201252200,2021-01-17
936,555,48201252301,2021-01-17
937,922,48201252302,2021-01-17
938,437,48201252400,2021-01-17
939,313,48201252500,2021-01-17
940,421,48201252600,2021-01-17
941,252,48201252700,2021-01-17
942,458,48201252800,2021-01-17
943,609,48201252900,2021-01-17
944,214,48201253000,2021-01-17
945,802,48201253100,2021-01-17
946,692,48201253200,2021-01-17
947,236,48201253300,2021-01-17
948,68,48201253400,2021-01-17
949,495,48201253500,2021-01-17
950,413,48201253600,2021-01-17
951,318,48201253700,2021-01-17
952,422,48201253800,2021-01-17
953,313,48201253900,2021-01-17
954,198,48201254000,2021-01-17
955,238,48201254100,2021-01-17
956,145,48201254200,2021-01-17
957,350,48201254300,2021-01-17
958,126,48201254400,2021-01-17
959,129,48201254500,2021-01-17
960,231,48201254600,2021-01-17
961,113,48201254700,2021-01-17
962,163,48201310100,2021-01-17
963,58,48201310200,2021-01-17
964,139,48201310300,2021-01-17
965,101,48201310400,2021-01-17
966,186,48201310500,2021-01-17
967,164,48201310600,2021-01-17
968,164,48201310700,2021-01-17
969,101,48201310800,2021-01-17
970,214,48201310900,2021-01-17
971,282,48201311000,2021-01-17
972,211,48201311100,2021-01-17
973,210,48201311200,2021-01-17
974,203,48201311300,2021-01-17
975,85,48201311400,2021-01-17
976,184,48201311500,2021-01-17
977,102,48201311600,2021-01-17
978,181,48201311700,2021-01-17
979,133,48201311800,2021-01-17
980,82,48201311900,2021-01-17
981,178,48201312000,2021-01-17
982,61,48201312100,2021-01-17
983,49,48201312200,2021-01-17
984,106,48201312300,2021-01-17
985,47,48201312400,2021-01-17
986,105,48201312500,2021-01-17
987,156,48201312600,2021-01-17
988,36,48201312700,2021-01-17
989,84,48201312800,2021-01-17
990,137,48201312900,2021-01-17
991,88,48201313000,2021-01-17
992,195,48201313100,2021-01-17
993,155,48201313200,2021-01-17
994,94,48201313300,2021-01-17
995,114,48201313400,2021-01-17
996,79,48201313500,2021-01-17
997,130,48201313600,2021-01-17
998,83,48201313700,2021-01-17
999,156,48201313800,2021-01-17
1000,167,48201313900,2021-01-17
1001,96,48201314001,2021-01-17
1002,157,48201314002,2021-01-17
1003,129,48201314300,2021-01-17
1004,204,48201314400,2021-01-17
1005,95,48201320100,2021-01-17
1006,199,48201320200,2021-01-17
1007,221,48201320500,2021-01-17
1008,113,48201320601,2021-01-17
1009,180,48201320602,2021-01-17
1010,196,48201320700,2021-01-17
1011,172,48201320800,2021-01-17
1012,287,48201320900,2021-01-17
1013,437,48201321000,2021-01-17
1014,347,48201321100,2021-01-17
1015,193,48201321200,2021-01-17
1016,294,48201321300,2021-01-17
1017,149,48201321401,2021-01-17
1018,216,48201321402,2021-01-17
1019,109,48201321500,2021-01-17
1020,347,48201321600,2021-01-17
1021,132,48201321700,2021-01-17
1022,193,48201321800,2021-01-17
1023,297,48201321900,2021-01-17
1024,145,48201322000,2021-01-17
1025,163,48201322100,2021-01-17
1026,78,48201322200,2021-01-17
1027,397,48201322600,2021-01-17
1028,405,48201322700,2021-01-17
1029,236,48201322800,2021-01-17
1030,241,48201322900,2021-01-17
1031,209,48201323000,2021-01-17
1032,175,48201323100,2021-01-17
1033,234,48201323200,2021-01-17
1034,160,48201323300,2021-01-17
1035,526,48201323400,2021-01-17
1036,258,48201323500,2021-01-17
1037,448,48201323600,2021-01-17
1038,265,48201323701,2021-01-17
1039,190,48201323702,2021-01-17
1040,230,48201323801,2021-01-17
1041,293,48201323802,2021-01-17
1042,202,48201323900,2021-01-17
1043,336,48201324000,2021-01-17
1044,292,48201324100,2021-01-17
1045,48,48201324200,2021-01-17
1046,252,48201330100,2021-01-17
1047,161,48201330200,2021-01-17
1048,307,48201330301,2021-01-17
1049,148,48201330302,2021-01-17
1050,132,48201330303,2021-01-17
1051,180,48201330400,2021-01-17
1052,149,48201330500,2021-01-17
1053,174,48201330600,2021-01-17
1054,212,48201330700,2021-01-17
1055,511,48201330800,2021-01-17
1056,318,48201330900,2021-01-17
1057,116,48201331100,2021-01-17
1058,110,48201331200,2021-01-17
1059,125,48201331300,2021-01-17
1060,78,48201331400,2021-01-17
1061,296,48201331500,2021-01-17
1062,227,48201331601,2021-01-17
1063,146,48201331602,2021-01-17
1064,110,48201331700,2021-01-17
1065,113,48201331800,2021-01-17
1066,91,48201331900,2021-01-17
1067,177,48201332000,2021-01-17
1068,96,48201332100,2021-01-17
1069,141,48201332200,2021-01-17
1070,76,48201332300,2021-01-17
1071,99,48201332400,2021-01-17
1072,105,48201332500,2021-01-17
1073,219,48201332600,2021-01-17
1074,85,48201332700,2021-01-17
1075,184,48201332800,2021-01-17
1076,112,48201332900,2021-01-17
1077,89,48201333000,2021-01-17
1078,101,48201333100,2021-01-17
1079,133,48201333201,2021-01-17
1080,218,48201333202,2021-01-17
1081,308,48201333300,2021-01-17
1082,128,48201333500,2021-01-17
1083,130,48201333600,2021-01-17
1084,157,48201333700,2021-01-17
1085,367,48201333800,2021-01-17
1086,535,48201333901,2021-01-17
1087,377,48201333902,2021-01-17
1088,125,48201334001,2021-01-17
1089,63,48201334002,2021-01-17
1090,307,48201334003,2021-01-17
1091,523,48201334100,2021-01-17
1092,365,48201340100,2021-01-17
1093,101,48201340201,2021-01-17
1094,315,48201340202,2021-01-17
1095,281,48201340203,2021-01-17
1096,227,48201340301,2021-01-17
1097,365,48201340302,2021-01-17
1098,43,48201340400,2021-01-17
1099,306,48201340500,2021-01-17
1100,242,48201340600,2021-01-17
1101,429,48201340700,2021-01-17
1102,290,48201340800,2021-01-17
1103,222,48201340900,2021-01-17
1104,378,48201341000,2021-01-17
1105,177,48201341100,2021-01-17
1106,172,48201341201,2021-01-17
1107,206,48201341202,2021-01-17
1108,206,48201341301,2021-01-17
1109,106,48201341302,2021-01-17
1110,291,48201341400,2021-01-17
1111,303,48201341501,2021-01-17
1112,243,48201341502,2021-01-17
1113,290,48201341600,2021-01-17
1114,200,48201341700,2021-01-17
1115,211,48201341800,2021-01-17
1116,613,48201342001,2021-01-17
1117,344,48201342002,2021-01-17
1118,366,48201342100,2021-01-17
1119,226,48201342200,2021-01-17
1120,521,48201342300,2021-01-17
1121,276,48201342400,2021-01-17
1122,528,48201342500,2021-01-17
1123,611,48201342700,2021-01-17
1124,1084,48201342800,2021-01-17
1125,628,48201342900,2021-01-17
1126,699,48201343000,2021-01-17
1127,453,48201343100,2021-01-17
1128,568,48201343200,2021-01-17
1129,476,48201343301,2021-01-17
1130,521,48201343302,2021-01-17
1131,339,48201343600,2021-01-17
1132,166,48201343700,2021-01-17
1133,930,48201350100,2021-01-17
1134,447,48201350200,2021-01-17
1135,380,48201350300,2021-01-17
1136,320,48201350400,2021-01-17
1137,276,48201350500,2021-01-17
1138,196,48201350601,2021-01-17
1139,411,48201350602,2021-01-17
1140,107,48201350700,2021-01-17
1141,250,48201350801,2021-01-17
1142,321,48201350802,2021-01-17
1143,181,48201410100,2021-01-17
1144,158,48201410200,2021-01-17
1145,361,48201410300,2021-01-17
1146,74,48201410401,2021-01-17
1147,38,48201410402,2021-01-17
1148,85,48201410500,2021-01-17
1149,152,48201410600,2021-01-17
1150,76,48201410701,2021-01-17
1151,208,48201410702,2021-01-17
1152,96,48201410800,2021-01-17
1153,80,48201410900,2021-01-17
1154,136,48201411000,2021-01-17
1155,140,48201411100,2021-01-17
1156,66,48201411200,2021-01-17
1157,160,48201411300,2021-01-17
1158,96,48201411400,2021-01-17
1159,270,48201411501,2021-01-17
1160,135,48201411502,2021-01-17
1161,118,48201411600,2021-01-17
1162,76,48201411700,2021-01-17
1163,172,48201411800,2021-01-17
1164,73,48201411900,2021-01-17
1165,105,48201412000,2021-01-17
1166,17,48201412100,2021-01-17
1167,162,48201412200,2021-01-17
1168,325,48201412300,2021-01-17
1169,113,48201412400,2021-01-17
1170,70,48201412500,2021-01-17
1171,125,48201412600,2021-01-17
1172,151,48201412700,2021-01-17
1173,331,48201412800,2021-01-17
1174,175,48201412900,2021-01-17
1175,137,48201413000,2021-01-17
1176,173,48201413100,2021-01-17
1177,91,48201413201,2021-01-17
1178,83,48201413202,2021-01-17
1179,434,48201413300,2021-01-17
1180,88,48201420100,2021-01-17
1181,92,48201420200,2021-01-17
1182,85,48201420300,2021-01-17
1183,90,48201420400,2021-01-17
1184,56,48201420500,2021-01-17
1185,74,48201420600,2021-01-17
1186,91,48201420700,2021-01-17
1187,105,48201420800,2021-01-17
1188,371,48201420900,2021-01-17
1189,155,48201421000,2021-01-17
1190,112,48201421101,2021-01-17
1191,152,48201421102,2021-01-17
1192,72,48201421201,2021-01-17
1193,85,48201421202,2021-01-17
1194,201,48201421300,2021-01-17
1195,76,48201421401,2021-01-17
1196,84,48201421402,2021-01-17
1197,84,48201421403,2021-01-17
1198,182,48201421500,2021-01-17
1199,154,48201421600,2021-01-17
1200,137,48201421700,2021-01-17
1201,155,48201421800,2021-01-17
1202,157,48201421900,2021-01-17
1203,98,48201422000,2021-01-17
1204,131,48201422100,2021-01-17
1205,187,48201422200,2021-01-17
1206,209,48201422301,2021-01-17
1207,93,48201422302,2021-01-17
1208,103,48201422401,2021-01-17
1209,84,48201422402,2021-01-17
1210,156,48201422500,2021-01-17
1211,193,48201422600,2021-01-17
1212,141,48201422701,2021-01-17
1213,114,48201422702,2021-01-17
1214,128,48201422800,2021-01-17
1215,123,48201422900,2021-01-17
1216,158,48201423000,2021-01-17
1217,80,48201423100,2021-01-17
1218,77,48201423201,2021-01-17
1219,183,48201423202,2021-01-17
1220,155,48201423301,2021-01-17
1221,213,48201423302,2021-01-17
1222,101,48201423401,2021-01-17
1223,87,48201423402,2021-01-17
1224,68,48201423500,2021-01-17
1225,198,48201423600,2021-01-17
1226,264,48201430100,2021-01-17
1227,97,48201430200,2021-01-17
1228,334,48201430300,2021-01-17
1229,243,48201430400,2021-01-17
1230,178,48201430500,2021-01-17
1231,301,48201430600,2021-01-17
1232,211,48201430700,2021-01-17
1233,407,48201430800,2021-01-17
1234,510,48201430900,2021-01-17
1235,669,48201431000,2021-01-17
1236,120,48201431101,2021-01-17
1237,132,48201431102,2021-01-17
1238,177,48201431201,2021-01-17
1239,135,48201431202,2021-01-17
1240,154,48201431301,2021-01-17
1241,238,48201431302,2021-01-17
1242,81,48201431401,2021-01-17
1243,121,48201431402,2021-01-17
1244,124,48201431501,2021-01-17
1245,151,48201431502,2021-01-17
1246,147,48201431600,2021-01-17
1247,194,48201431700,2021-01-17
1248,132,48201431801,2021-01-17
1249,143,48201431802,2021-01-17
1250,162,48201431900,2021-01-17
1251,119,48201432001,2021-01-17
1252,148,48201432002,2021-01-17
1253,233,48201432100,2021-01-17
1254,166,48201432200,2021-01-17
1255,330,48201432300,2021-01-17
1256,174,48201432400,2021-01-17
1257,190,48201432500,2021-01-17
1258,75,48201432600,2021-01-17
1259,75,48201432701,2021-01-17
1260,100,48201432702,2021-01-17
1261,169,48201432801,2021-01-17
1262,171,48201432802,2021-01-17
1263,105,48201432901,2021-01-17
1264,111,48201432902,2021-01-17
1265,94,48201433001,2021-01-17
1266,70,48201433002,2021-01-17
1267,91,48201433003,2021-01-17
1268,88,48201433100,2021-01-17
1269,97,48201433201,2021-01-17
1270,187,48201433202,2021-01-17
1271,187,48201433300,2021-01-17
1272,125,48201433400,2021-01-17
1273,141,48201433501,2021-01-17
1274,222,48201433502,2021-01-17
1275,155,48201433600,2021-01-17
1276,164,48201440100,2021-01-17
1277,82,48201450100,2021-01-17
1278,296,48201450200,2021-01-17
1279,380,48201450300,2021-01-17
1280,195,48201450400,2021-01-17
1281,117,48201450500,2021-01-17
1282,252,48201450600,2021-01-17
1283,422,48201450700,2021-01-17
1284,112,48201450801,2021-01-17
1285,398,48201450802,2021-01-17
1286,69,48201450900,2021-01-17
1287,152,48201451001,2021-01-17
1288,185,48201451002,2021-01-17
1289,170,48201451100,2021-01-17
1290,109,48201451200,2021-01-17
1291,209,48201451300,2021-01-17
1292,204,48201451401,2021-01-17
1293,165,48201451402,2021-01-17
1294,264,48201451403,2021-01-17
1295,203,48201451500,2021-01-17
1296,195,48201451601,2021-01-17
1297,428,48201451602,2021-01-17
1298,167,48201451700,2021-01-17
1299,245,48201451800,2021-01-17
1300,337,48201451901,2021-01-17
1301,113,48201451902,2021-01-17
1302,340,48201452000,2021-01-17
1303,400,48201452100,2021-01-17
1304,231,48201452201,2021-01-17
1305,119,48201452202,2021-01-17
1306,95,48201452300,2021-01-17
1307,211,48201452400,2021-01-17
1308,319,48201452500,2021-01-17
1309,234,48201452600,2021-01-17
1310,333,48201452700,2021-01-17
1311,176,48201452801,2021-01-17
1312,165,48201452802,2021-01-17
1313,162,48201452900,2021-01-17
1314,276,48201453000,2021-01-17
1315,121,48201453100,2021-01-17
1316,189,48201453200,2021-01-17
1317,115,48201453300,2021-01-17
1318,48,48201453401,2021-01-17
1319,229,48201453402,2021-01-17
1320,153,48201453403,2021-01-17
1321,215,48201453501,2021-01-17
1322,99,48201453502,2021-01-17
1323,51,48201453601,2021-01-17
1324,227,48201453602,2021-01-17
1325,280,48201453700,2021-01-17
1326,72,48201453800,2021-01-17
1327,346,48201453900,2021-01-17
1328,153,48201454000,2021-01-17
1329,85,48201454100,2021-01-17
1330,111,48201454200,2021-01-17
1331,441,48201454301,2021-01-17
1332,232,48201454302,2021-01-17
1333,140,48201454400,2021-01-17
1334,359,48201454501,2021-01-17
1335,104,48201454502,2021-01-17
1336,302,48201454600,2021-01-17
1337,310,48201454700,2021-01-17
1338,464,48201454800,2021-01-17
1339,522,48201454900,2021-01-17
1340,141,48201455000,2021-01-17
1341,312,48201455101,2021-01-17
1342,182,48201455102,2021-01-17
1343,239,48201455200,2021-01-17
1344,421,48201455300,2021-01-17
1345,47,48201510100,2021-01-17
1346,205,48201510200,2021-01-17
1347,148,48201510300,2021-01-17
1348,98,48201510400,2021-01-17
1349,129,48201510500,2021-01-17
1350,263,48201510600,2021-01-17
1351,94,48201510700,2021-01-17
1352,193,48201510800,2021-01-17
1353,278,48201510900,2021-01-17
1354,117,48201511001,2021-01-17
1355,131,48201511002,2021-01-17
1356,185,48201511100,2021-01-17
1357,116,48201511200,2021-01-17
1358,87,48201511301,2021-01-17
1359,110,48201511302,2021-01-17
1360,57,48201511400,2021-01-17
1361,199,48201511500,2021-01-17
1362,99,48201511600,2021-01-17
1363,117,48201520100,2021-01-17
1364,186,48201520200,2021-01-17
1365,176,48201520300,2021-01-17
1366,158,48201520400,2021-01-17
1367,233,48201520500,2021-01-17
1368,96,48201520601,2021-01-17
1369,216,48201520602,2021-01-17
1370,237,48201520700,2021-01-17
1371,89,48201521000,2021-01-17
1372,47,48201521100,2021-01-17
1373,219,48201521200,2021-01-17
1374,350,48201521300,2021-01-17
1375,246,48201521400,2021-01-17
1376,173,48201521500,2021-01-17
1377,124,48201521600,2021-01-17
1378,373,48201521700,2021-01-17
1379,287,48201521800,2021-01-17
1380,268,48201521900,2021-01-17
1381,154,48201522000,2021-01-17
1382,304,48201522100,2021-01-17
1383,182,48201522201,2021-01-17
1384,170,48201522202,2021-01-17
1385,129,48201522301,2021-01-17
1386,83,48201522302,2021-01-17
1387,192,48201522401,2021-01-17
1388,147,48201522402,2021-01-17
1389,312,48201522500,2021-01-17
1390,195,48201530100,2021-01-17
1391,131,48201530200,2021-01-17
1392,85,48201530300,2021-01-17
1393,108,48201530400,2021-01-17
1394,167,48201530500,2021-01-17
1395,113,48201530600,2021-01-17
1396,185,48201530700,2021-01-17
1397,139,48201530800,2021-01-17
1398,137,48201530900,2021-01-17
1399,147,48201531000,2021-01-17
1400,84,48201531100,2021-01-17
1401,135,48201531200,2021-01-17
1402,232,48201531300,2021-01-17
1403,315,48201531400,2021-01-17
1404,112,48201531500,2021-01-17
1405,107,48201531600,2021-01-17
1406,151,48201531700,2021-01-17
1407,220,48201531800,2021-01-17
1408,179,48201531900,2021-01-17
1409,275,48201532001,2021-01-17
1410,48,48201532002,2021-01-17
1411,247,48201532100,2021-01-17
1412,151,48201532200,2021-01-17
1413,260,48201532300,2021-01-17
1414,341,48201532400,2021-01-17
1415,503,48201532501,2021-01-17
1416,231,48201532502,2021-01-17
1417,292,48201532600,2021-01-17
1418,150,48201532700,2021-01-17
1419,59,48201532800,2021-01-17
1420,183,48201532900,2021-01-17
1421,97,48201533000,2021-01-17
1422,308,48201533100,2021-01-17
1423,157,48201533200,2021-01-17
1424,209,48201533300,2021-01-17
1425,362,48201533400,2021-01-17
1426,148,48201533500,2021-01-17
1427,185,48201533600,2021-01-17
1428,724,48201533701,2021-01-17
1429,143,48201533702,2021-01-17
1430,550,48201533801,2021-01-17
1431,228,48201533802,2021-01-17
1432,288,48201533901,2021-01-17
1433,121,48201533902,2021-01-17
1434,132,48201534001,2021-01-17
1435,203,48201534002,2021-01-17
1436,105,48201534003,2021-01-17
1437,430,48201534100,2021-01-17
1438,161,48201534201,2021-01-17
1439,494,48201534202,2021-01-17
1440,85,48201534203,2021-01-17
1441,598,48201540100,2021-01-17
1442,117,48201540200,2021-01-17
1443,197,48201540501,2021-01-17
1444,292,48201540502,2021-01-17
